P1,P2,P3,P4
-5.65,0.335,7.617999999999999,12.402000000000001
-5.354,0.335,5.886,12.402000000000001
-5.492000000000001,0.49200000000000005,7.48,12.264000000000001
-5.354,0.335,7.3229999999999995,12.677
-7.343,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.48,12.539000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.48,12.539000000000001
-5.492000000000001,0.945,7.48,12.539000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.48,12.264000000000001
-5.2170000000000005,0.49200000000000005,7.48,12.539000000000001
-5.65,0.335,7.598,12.677
-5.2170000000000005,1.102,7.48,12.815
-5.492000000000001,0.49200000000000005,7.48,12.539000000000001
-9.016,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.48,12.539000000000001
-5.492000000000001,0.49200000000000005,7.48,12.539000000000001
-7.617999999999999,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.48,12.539000000000001
-6.6339999999999995,0.49200000000000005,7.48,12.539000000000001
-8.465,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.48,12.539000000000001
-5.492000000000001,0.49200000000000005,7.48,12.539000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.48,14.783
-5.492000000000001,0.49200000000000005,7.48,12.264000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.48,12.264000000000001
-5.354,0.19699999999999998,7.3229999999999995,12.402000000000001
-5.354,0.335,8.661,12.402000000000001
-5.492000000000001,-4.37,6.949,12.264000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-6.063,0.49200000000000005,7.48,12.264000000000001
-5.65,0.945,7.3229999999999995,12.402000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.185,12.264000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.354,0.945,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.185,12.815
-5.354,0.335,6.535,12.402000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.65,0.335,7.3229999999999995,12.677
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.354,1.122,7.3229999999999995,12.677
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.492000000000001,0.807,7.185,12.539000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.19699999999999998,7.48,12.264000000000001
-5.65,0.335,7.3229999999999995,12.677
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.492000000000001,0.49200000000000005,7.185,12.264000000000001
-5.65,0.945,7.3229999999999995,12.402000000000001
-5.925,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.185,12.264000000000001
-8.74,0.335,7.047000000000001,12.106
-5.492000000000001,0.19699999999999998,7.185,12.264000000000001
-5.492000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.335,7.047000000000001,12.106
-5.787000000000001,0.925,7.185,12.264000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.925,0.335,7.047000000000001,12.402000000000001
-5.492000000000001,0.19699999999999998,5.787000000000001,13.091
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.925,0.335,7.047000000000001,12.402000000000001
-5.787000000000001,0.19699999999999998,5.807,12.264000000000001
-5.65,0.354,7.047000000000001,12.402000000000001
-5.65,0.335,7.047000000000001,16.339000000000002
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.335,6.89,12.402000000000001
-5.65,0.335,7.047000000000001,12.402000000000001
-5.787000000000001,0.19699999999999998,6.89,12.264000000000001
-5.65,0.335,7.047000000000001,13.524000000000001
-7.617999999999999,0.354,5.295,12.106
-6.063,1.3780000000000001,7.185,12.264000000000001
-5.65,0.354,7.047000000000001,12.106
-5.65,0.335,7.047000000000001,12.106
-5.492000000000001,0.19699999999999998,6.358,12.264000000000001
-5.65,0.177,7.047000000000001,12.106
-8.74,0.335,7.047000000000001,12.677
-6.063,0.19699999999999998,6.063,12.264000000000001
-6.496,0.335,7.047000000000001,12.106
-6.2010000000000005,0.335,7.047000000000001,12.106
-8.602,0.19699999999999998,7.185,12.264000000000001
-5.925,0.335,7.047000000000001,14.37
-6.3389999999999995,0.19699999999999998,6.89,12.264000000000001
-5.787000000000001,0.19699999999999998,6.476,12.264000000000001
-5.925,0.335,7.047000000000001,12.106
-6.063,0.19699999999999998,6.89,12.264000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.925,0.335,7.047000000000001,12.106
-6.063,0.19699999999999998,7.185,12.264000000000001
-6.063,0.19699999999999998,7.185,12.264000000000001
-6.2010000000000005,0.335,7.047000000000001,12.106
-6.3389999999999995,0.19699999999999998,7.185,12.264000000000001
-6.3389999999999995,0.413,5.492000000000001,12.264000000000001
-6.2010000000000005,0.335,7.047000000000001,15.217
-6.6339999999999995,0.19699999999999998,7.185,12.264000000000001
-6.063,0.19699999999999998,6.063,12.264000000000001
-5.925,0.335,7.047000000000001,12.106
-5.787000000000001,2.0469999999999997,7.185,12.264000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-8.169,0.335,7.3229999999999995,12.402000000000001
-5.925,0.335,7.3229999999999995,12.106
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.335,7.047000000000001,12.106
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.335,7.047000000000001,12.106
-5.65,0.65,7.047000000000001,12.953
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.335,7.3229999999999995,12.106
-5.925,0.335,7.3229999999999995,12.106
-5.787000000000001,0.19699999999999998,6.654,12.264000000000001
-5.925,0.335,7.3229999999999995,12.106
-5.65,0.335,7.3229999999999995,12.106
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.925,0.335,7.3229999999999995,12.106
-5.65,0.335,7.3229999999999995,12.106
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.335,7.3229999999999995,12.106
-7.047000000000001,0.335,7.3229999999999995,12.106
-5.787000000000001,0.0,7.185,17.047
-5.65,0.335,6.1610000000000005,12.106
-5.65,0.335,7.3229999999999995,12.106
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.925,0.335,7.3229999999999995,12.402000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.925,0.335,7.3229999999999995,12.402000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.787000000000001,0.19699999999999998,5.571000000000001,12.264000000000001
-5.925,0.335,7.3229999999999995,12.402000000000001
-6.063,0.19699999999999998,7.185,12.264000000000001
-8.878,0.0,7.185,12.264000000000001
-6.2010000000000005,0.335,7.3229999999999995,14.645999999999999
-6.063,0.49200000000000005,7.185,12.264000000000001
-5.492000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.787000000000001,1.043,7.185,12.264000000000001
-7.48,0.19699999999999998,7.185,12.539000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.787000000000001,0.19699999999999998,7.185,12.539000000000001
-6.6339999999999995,0.49200000000000005,7.185,12.264000000000001
-5.925,0.335,7.3229999999999995,12.402000000000001
-6.3389999999999995,0.49200000000000005,7.185,12.264000000000001
-6.772,0.335,7.3229999999999995,12.402000000000001
-5.925,0.335,7.3229999999999995,12.402000000000001
-5.787000000000001,0.49200000000000005,7.185,12.539000000000001
-5.925,0.335,7.3229999999999995,12.402000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.256,7.185,12.264000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-7.343,0.335,7.3229999999999995,12.402000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,5.768,12.539000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-3.681,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.354,0.335,7.3229999999999995,12.677
-5.354,0.335,6.516,12.402000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-6.496,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.45299999999999996,7.185,12.539000000000001
-8.031,0.49200000000000005,6.654,12.264000000000001
-5.354,0.335,6.791,12.402000000000001
-5.492000000000001,0.8859999999999999,7.185,12.539000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.461,12.815
-5.492000000000001,0.49200000000000005,5.5120000000000005,12.539000000000001
-5.65,0.335,6.791,12.402000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.354,0.335,7.047000000000001,12.402000000000001
-5.354,0.8859999999999999,7.047000000000001,12.402000000000001
-5.492000000000001,0.49200000000000005,7.185,12.539000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.354,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.256,7.185,12.539000000000001
-5.65,0.335,6.772,13.248
-5.65,0.335,6.516,12.402000000000001
-5.787000000000001,1.3780000000000001,7.185,12.264000000000001
-5.925,0.335,7.3229999999999995,12.402000000000001
-6.2010000000000005,0.335,6.476,12.402000000000001
-5.787000000000001,0.49200000000000005,7.185,12.264000000000001
-5.65,0.335,5.551,12.402000000000001
-9.311,0.335,7.3229999999999995,12.402000000000001
-5.787000000000001,0.49200000000000005,7.185,13.386
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.65,0.335,5.925,12.402000000000001
-6.063,0.807,7.185,12.264000000000001
-7.343,0.335,7.3229999999999995,12.106
-5.787000000000001,0.49200000000000005,7.185,12.264000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.335,7.3229999999999995,12.106
-9.173,0.49200000000000005,7.185,12.264000000000001
-6.3389999999999995,0.807,7.185,12.264000000000001
-5.65,0.335,7.3229999999999995,12.106
-7.48,0.19699999999999998,7.598,15.925
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.925,0.335,7.047000000000001,12.106
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.925,0.335,6.28,12.402000000000001
-6.063,0.19699999999999998,7.185,12.264000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.925,0.335,7.3229999999999995,12.106
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.925,0.335,7.3229999999999995,12.382
-5.787000000000001,0.965,7.185,12.244000000000002
-5.925,0.335,7.047000000000001,12.106
-5.925,0.335,7.3229999999999995,12.106
-5.787000000000001,0.19699999999999998,7.185,12.244000000000002
-5.65,0.335,7.047000000000001,12.106
-5.65,0.335,7.3229999999999995,12.106
-5.787000000000001,0.19699999999999998,7.185,12.244000000000002
-5.65,0.335,7.3229999999999995,12.106
-5.925,0.335,7.047000000000001,12.106
-5.787000000000001,0.512,7.185,12.244000000000002
-5.925,0.335,7.047000000000001,12.106
-5.65,0.335,7.3229999999999995,12.106
-5.787000000000001,0.19699999999999998,7.185,12.244000000000002
-5.65,0.335,6.791,12.402000000000001
-5.65,0.354,7.047000000000001,12.382
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.335,7.047000000000001,12.106
-5.925,0.335,7.047000000000001,12.106
-5.925,0.354,7.047000000000001,12.106
-5.925,0.335,7.047000000000001,12.106
-5.925,0.335,7.047000000000001,12.106
-9.449,0.19699999999999998,7.185,12.264000000000001
-5.925,0.65,6.831,12.106
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.925,0.335,7.3229999999999995,12.106
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.335,7.047000000000001,12.106
-5.787000000000001,0.098,7.185,12.264000000000001
-6.063,0.19699999999999998,7.185,12.264000000000001
-5.925,0.335,7.3229999999999995,12.402000000000001
-5.787000000000001,0.19699999999999998,7.185,13.937000000000001
-5.787000000000001,0.19699999999999998,7.185,12.244000000000002
-7.894,0.354,7.3229999999999995,12.106
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.787000000000001,0.19699999999999998,6.358,12.264000000000001
-5.925,0.335,6.28,12.106
-6.063,0.19699999999999998,5.63,12.264000000000001
-6.063,0.19699999999999998,7.185,12.264000000000001
-6.772,1.22,7.047000000000001,12.106
-7.48,0.19699999999999998,7.185,12.264000000000001
-6.772,0.335,6.516,12.106
-5.925,0.335,7.3229999999999995,12.106
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.354,7.3229999999999995,12.677
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.354,6.22,14.094000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.335,5.925,12.402000000000001
-5.65,0.354,6.791,12.402000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.925,0.354,6.516,12.402000000000001
-5.65,0.335,7.3229999999999995,13.524000000000001
-5.492000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.354,7.3229999999999995,12.402000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.492000000000001,0.19699999999999998,7.185,15.925
-5.65,0.354,7.3229999999999995,12.402000000000001
-5.65,1.831,7.3229999999999995,12.402000000000001
-7.48,0.19699999999999998,7.185,12.264000000000001
-5.65,0.354,7.3229999999999995,12.402000000000001
-5.492000000000001,0.19699999999999998,7.185,12.264000000000001
-5.492000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.354,7.854,12.402000000000001
-5.492000000000001,0.19699999999999998,7.185,12.264000000000001
-5.492000000000001,0.19699999999999998,7.185,15.63
-5.65,0.354,7.3229999999999995,12.402000000000001
-5.492000000000001,0.19699999999999998,6.949,12.264000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.039,7.3229999999999995,12.402000000000001
-5.492000000000001,0.19699999999999998,7.185,12.539000000000001
-5.492000000000001,0.19699999999999998,7.185,12.815
-7.047000000000001,0.039,7.3229999999999995,12.677
-5.492000000000001,0.19699999999999998,7.185,12.539000000000001
-5.492000000000001,0.19699999999999998,7.185,12.539000000000001
-5.925,0.039,7.3229999999999995,12.402000000000001
-5.492000000000001,0.19699999999999998,7.185,14.508
-5.492000000000001,0.19699999999999998,6.614,13.091
-5.65,0.354,7.3229999999999995,12.402000000000001
-5.492000000000001,0.19699999999999998,7.185,12.539000000000001
-5.492000000000001,0.19699999999999998,7.185,12.539000000000001
-5.354,0.354,7.3229999999999995,13.248
-5.492000000000001,0.866,7.185,12.264000000000001
-5.354,0.65,7.3229999999999995,12.402000000000001
-5.65,0.354,7.3229999999999995,12.402000000000001
-5.787000000000001,0.19699999999999998,7.461,12.539000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.65,0.354,6.142,12.402000000000001
-5.787000000000001,0.19699999999999998,7.185,15.079
-7.343,0.354,7.3229999999999995,12.402000000000001
-5.354,0.354,7.3229999999999995,12.402000000000001
-5.492000000000001,0.19699999999999998,7.461,12.539000000000001
-5.65,0.354,7.3229999999999995,12.677
-5.65,0.354,7.3229999999999995,12.402000000000001
-5.492000000000001,0.807,7.185,12.539000000000001
-5.65,0.354,7.3229999999999995,12.402000000000001
-0.138,0.11800000000000001,7.3229999999999995,12.402000000000001
-5.492000000000001,0.807,7.461,12.539000000000001
-5.65,0.354,7.3229999999999995,12.402000000000001
-5.65,0.335,7.3229999999999995,12.402000000000001
-5.787000000000001,0.19699999999999998,7.461,13.091
-5.65,0.354,7.087000000000001,12.677
-6.614,0.19699999999999998,6.949,12.539000000000001
-7.756,0.19699999999999998,7.461,12.815
-5.65,0.354,7.3229999999999995,12.402000000000001
-5.787000000000001,0.19699999999999998,7.185,12.539000000000001
-5.492000000000001,0.19699999999999998,7.185,12.539000000000001
-5.65,-3.386,4.921,12.402000000000001
-5.492000000000001,1.102,7.185,12.539000000000001
-5.492000000000001,0.19699999999999998,7.461,12.539000000000001
-5.65,0.354,7.3229999999999995,12.402000000000001
-5.492000000000001,0.19699999999999998,7.461,12.539000000000001
-5.787000000000001,-0.965,6.672999999999999,14.783
-5.65,0.039,7.3229999999999995,12.402000000000001
-5.492000000000001,0.19699999999999998,7.185,12.539000000000001
-8.602,0.19699999999999998,7.185,12.539000000000001
-5.65,0.039,7.3229999999999995,12.402000000000001
-5.787000000000001,0.19699999999999998,7.185,12.539000000000001
-5.787000000000001,0.19699999999999998,7.185,12.815
-8.465,0.354,7.3229999999999995,12.402000000000001
-5.787000000000001,1.575,7.185,12.539000000000001
-5.787000000000001,0.19699999999999998,7.185,12.264000000000001
-5.65,0.354,6.752000000000001,12.402000000000001
-5.787000000000001,1.102,7.185,12.264000000000001
-5.65,0.354,7.3229999999999995,12.402000000000001
-5.65,1.24,7.3229999999999995,12.402000000000001
-5.787000000000001,0.19699999999999998,7.461,12.539000000000001
-5.65,0.354,7.3229999999999995,12.402000000000001
-5.65,0.354,7.3229999999999995,12.402000000000001
-5.787000000000001,0.19699999999999998,7.185,12.539000000000001
-5.65,0.354,7.3229999999999995,12.402000000000001
-13.957,-13.957,-12.539000000000001,-12.539000000000001
-5.925,-1.693,-1.4169999999999998,0.945
-5.925,-0.61,-0.61,0.945
-5.787000000000001,-1.831,26.339000000000002,26.339000000000002
-6.2010000000000005,1.7719999999999998,2.343,12.402000000000001
